"Question","Réponse","Expertise","Sous - expertise","Like","Created Date","Updated Date","Owner","Title","ID","Created Date","Updated Date","Owner"
"Pourquoi la consolidation est-elle importante pour lʼindemnisation ?","La consolidation est le moment à partir duquel les séquelles de la victime sont considérées comme définitives. Elle joue un double rôle central dans lʼindemnisation : elle permet dʼévaluer les préjudices permanents (incapacité, souffrances, préjudice esthétique…) et elle constitue le point de départ du délai de prescription de 10 ans pour agir en réparation, prévu par lʼarticle 2226 du Code civil.

Tant que la consolidation nʼest pas acquise, aucun délai de prescription ne peut être opposé à la victime. Elle peut toutefois agir avant cette date si elle le souhaite, notamment pour obtenir une provision.","[""Accidents et erreurs médicales"",""Accidents de la route"",""Accidents de la vie courante""]","[""Consolidation""]",5,2025-02-08T23:27:58Z,2025-07-31T13:54:41Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"cb26d969-bfeb-42d4-b633-9ea6a69ffa13",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Mon assureur peut-il me réclamer des documents supplémentaires le jour du sinistre ?","Oui. Lors dʼun sinistre, votre assureur est en droit de vous réclamer des justificatifs prouvant le prix dʼachat du bien sinistré : facture dʼachat originale, relevé bancaire, photocopie de chèque ou tableau dʼamortissement dʼun crédit. Ce droit existe même sʼil ne vous avait rien demandé à la signature du contrat.

Cette faculté est généralement prévue dans les conditions générales du contrat dʼassurance. Il est donc essentiel de les relire attentivement après un sinistre. Lʼassureur peut aussi chercher à vérifier lʼorigine des fonds ayant servi à lʼachat (salaire, héritage, donation…).

Attention : la plupart des contrats prévoient expressément que le refus de fournir ces justificatifs entraîne une perte totale du droit à indemnisation pour le sinistre concerné.","[""Droit des assurances particuliers et professionnels""]","[""Sinistre et indemnisation""]",1,2025-02-10T15:35:05Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"cb9768ab-711b-4928-8cb6-696418c75f90",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Qu’est-ce que le trafic de stupéfiants ?
","Le trafic de stupéfiants désigne l'ensemble des actes illicites liés aux drogues : production, transport, importation, exportation, détention, cession ou acquisition. Ces infractions sont définies et sanctionnées par les articles 222-34 à 222-43 du Code pénal, qui prévoient des peines allant de 10 ans d'emprisonnement et 7 500 000 € d'amende jusqu'à la réclusion criminelle à perpétuité en cas de direction d'un réseau.

Selon la nature et la gravité des faits, l'affaire est jugée par le tribunal correctionnel ou, pour les dossiers les plus complexes, par une cour d'assises spéciale composée uniquement de magistrats professionnels. Un juge d'instruction peut être saisi pour les affaires nécessitant des investigations approfondies ; il dispose notamment du pouvoir d'ordonner une détention provisoire.

Les infractions de trafic sont souvent poursuivies en association avec d'autres chefs : association de malfaiteurs, blanchiment ou infractions douanières, ce qui alourdit sensiblement l'exposition pénale.","[""Trafic de stupéfiants""]","[""Définition du trafic""]",2,2025-01-28T13:11:14Z,2026-04-28T12:53:46Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"cd037e47-6286-4b8d-9078-a9c55548832f",2026-04-29T09:36:23Z,2026-04-29T11:41:44Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Comment déposer plainte ?","Vous pouvez déposer plainte dans nʼimporte quel commissariat de police ou brigade de gendarmerie, ou directement par courrier auprès du Procureur de la République. Les officiers de police judiciaire ont lʼobligation de recevoir votre plainte, même si les faits se sont produits hors de leur ressort territorial.

Votre plainte doit préciser les faits, leur date et lieu, les circonstances, lʼidentité de lʼauteur si vous la connaissez, et les preuves dont vous disposez.

Un récépissé vous est remis immédiatement. Il mentionne les délais de prescription applicables (1 an pour une contravention, 6 ans pour un délit, 20 ans pour un crime) et votre droit à vous constituer partie civile. Une copie du procès-verbal vous est délivrée sur demande.","[""Droit Pénal"",""Victimes de délits ou de crimes""]","[""Dépôt de plainte""]",1,2025-01-21T11:19:48Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"ceda193c-f071-4a31-a8d1-2b8582f9f94e",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Comment est calculé le montant de mon indemnisation après un accident de la route ?","Le montant de l'indemnisation dépend de la nature et de la gravité des préjudices subis : préjudice corporel, moral, matériel, perte de revenus ou incapacité permanente. Il nʼexiste pas de montant fixe : chaque poste de préjudice est évalué individuellement selon les barèmes médico-légaux et la nomenclature Dintilhac.

Dans un premier temps, lʼassureur du responsable formule une offre dʼindemnisation, que la victime peut accepter ou contester. En cas de désaccord, le tribunal judiciaire fixe les montants dus. La loi Badinter du 5 juillet 1985 encadre strictement cette procédure et impose à lʼassureur de présenter une offre dans un délai de 8 mois à compter de lʼaccident.

Un avocat spécialisé peut contester une offre insuffisante et défendre chaque poste de préjudice devant le tribunal.","[""Accidents de la route""]","[""Procédure d'indemnisation""]",1,2025-01-16T13:51:34Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"cfb13973-7cc0-41bd-9314-e68f22c16779",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Comment contester une clause abusive dans un contrat ?","Une clause abusive crée un déséquilibre significatif au détriment du consommateur (article L. 212-1 du Code de la consommation) : elle est réputée non écrite, sans affecter la validité du reste du contrat.

Pour la contester, commencez par adresser une lettre recommandée avec accusé de réception au professionnel, en identifiant la clause litigieuse et en demandant sa suppression. Si la réponse est insuffisante, envoyez une mise en demeure formelle.

En parallèle, vous pouvez saisir le médiateur de la consommation compétent (obligatoire avant toute action judiciaire) ou signaler la clause à la DGCCRF, habilitée à contrôler et sanctionner les pratiques abusives.

En dernier recours, une action devant le tribunal judiciaire permet de faire constater le caractère non écrit de la clause et, si un préjudice est établi, d'obtenir des dommages-intérêts.","[""Droit du consommateur""]","[""Contrats litiges""]",1,2025-02-12T15:57:31Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"d2319ab5-9596-4823-ba44-1b0cc4aed44e",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Que se passe-t-il si je décide de quitter mon domicile en cas de violences conjugales ?","Quitter le domicile en cas de violences conjugales déclenche plusieurs protections légales. Le juge aux affaires familiales peut attribuer la jouissance du logement conjugal à la victime et mettre les frais à la charge de lʼagresseur. Votre adresse peut être dissimulée : vous pouvez élire domicile chez votre avocat, le procureur ou une personne morale habilitée.

Fin de la solidarité locative : lʼarticle 8-2 de la loi du 6 juillet 1989 permet de mettre fin à la solidarité entre colocataires dès lors que vous notifiez votre bailleur par lettre recommandée, accompagnée dʼune ordonnance de protection ou dʼune condamnation pénale de lʼagresseur.

Aides financières : lʼaide universelle dʼurgence pour les victimes de violence conjugale (loi du 28 février 2023) permet dʼobtenir un soutien financier rapide. Des aides au logement complémentaires peuvent également être mobilisées via les services sociaux ou le 3919.","[""Violences conjugales et féminicides""]","[""Ma situation""]",2,2025-02-10T09:35:27Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"d40ea804-a9a4-438f-aaff-7fb505a73d10",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Quels sont mes droits en tant que victime d’un accident de la route ?","En tant que victime d'un accident impliquant un véhicule terrestre à moteur (VTM), vous avez droit à une indemnisation intégrale de vos préjudices corporels en vertu de la loi Badinter du 5 juillet 1985. Ce droit s'applique même si vous avez commis une faute, sauf faute inexcusable et exclusive de la victime.

L'assureur du responsable doit vous adresser une offre d'indemnisation dans un délai de 8 mois à compter de l'accident (3 mois si la consolidation est acquise). Vous disposez de 15 jours pour accepter ou refuser l'offre.

En cas d'offre insuffisante ou d'absence d'assurance, vous pouvez saisir le Fonds de Garantie des Assurances Obligatoires (FGAO). Si la procédure amiable échoue, la voie judiciaire reste ouverte.","[""Accidents de la route""]","[""Loi Badinter""]",1,2025-01-16T13:37:36Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"d40eda64-1c94-45b1-ab9b-a7e33e93031a",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Quelles assurances sont obligatoires pour les entreprises et professionnels en 2025 ?","En 2025, les assurances obligatoires varient selon le secteur. La responsabilité civile professionnelle (RCP) est imposée aux professions réglementées : avocats, médecins, architectes, agents immobiliers, experts-comptables. Elle couvre les dommages causés aux tiers dans l'exercice de l'activité.

Dans le bâtiment, l'assurance décennale est obligatoire pour tout constructeur ou artisan (art. L. 241-1 du Code des assurances) : elle garantit pendant dix ans les dommages compromettant la solidité de l'ouvrage.

Les entreprises possédant des véhicules sont soumises à l'assurance automobile obligatoire. Les établissements recevant du public (ERP) doivent couvrir leur responsabilité civile exploitation.

Le non-respect de ces obligations expose à des sanctions pouvant aller jusqu'à l'interdiction d'exercer et des amendes administratives. Un avocat spécialisé peut identifier les obligations propres à votre secteur et vérifier la conformité de vos contrats.","[""Droit des assurances particuliers et professionnels""]","[""Pro""]",1,2025-03-10T08:40:40Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"d447921a-8e8f-4978-af56-9f77b1930496",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Qu'est-ce qu'une faute médicale ?","Une faute médicale est établie lorsquʼun professionnel de santé nʼa pas respecté les données acquises de la science ou les règles de lʼart médical, que ce soit lors du diagnostic, du choix du traitement ou de la prescription médicamenteuse.

Toute erreur nʼest pas automatiquement une faute : encore faut-il quʼelle résulte dʼune négligence, dʼune imprudence ou dʼun manquement caractérisé. À lʼinverse, un aléa thérapeutique — complication imprévisible sans faute du praticien — peut ouvrir droit à indemnisation via lʼONIAM, sans nécessité de prouver une faute.

La charge de la preuve pèse sur le patient. Un avocat pénaliste peut accompagner la procédure lorsque la faute revêt un caractère pénal (blessures involontaires, mise en danger).","[""Accidents et erreurs médicales""]","[""Faute médicale""]",1,2025-02-08T23:27:53Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"d49c941a-f602-42d1-a96a-19e5d357ded2",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Puis-je être indemnisé si l'auteur de l'accident est non identifié ou non assuré ?","Oui. Si l'auteur de l'accident est non identifié (délit de fuite) ou non assuré, vous pouvez être indemnisé par le Fonds de Garantie des Assurances Obligatoires de Dommages (FGAO), organisme public substitué à l'assureur défaillant.

Plusieurs conditions encadrent cette saisine. En cas de conducteur non assuré, le FGAO indemnise les dommages corporels et, sous conditions, les dommages matériels. En cas de conducteur non identifié (fuite), seuls les dommages corporels sont pris en charge si vous justifiez d'une atteinte suffisamment grave.

La demande doit être adressée au FGAO dans un délai de 3 ans à compter de l'accident (article L. 421-1 du Code des assurances). Si une procédure pénale est en cours, ce délai est suspendu.

Faire appel à un avocat permet d'anticiper les arguments du FGAO, qui dispose lui-même d'un droit de recours contre l'auteur identifié ultérieurement.","[""Accidents de la route""]","[""Loi Badinter""]",1,2025-01-16T13:37:37Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"d6c0dbd5-fbc6-4339-ab8c-47018a4c0b55",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Quels sont les éléments précis que le médecin doit me communiquer ?","Le médecin est tenu de vous communiquer, avant tout acte, une information loyale, claire et adaptée sur votre état de santé, les investigations ou traitements envisagés, leur utilité, leur urgence éventuelle, leurs conséquences et les risques fréquents ou graves normalement prévisibles (article L. 1111-2 du Code de la santé publique).

Concrètement, cette information doit porter sur :

— votre diagnostic et votre état de santé ;
— les différentes options thérapeutiques ou d'investigation disponibles ;
— l'utilité et l'urgence éventuelle de chaque option ;
— les conséquences et les risques fréquents ou graves normalement prévisibles ;
— les alternatives possibles et les conséquences d'un refus de traitement.

Le médecin doit également vous informer des risques découverts après l'acte s'ils sont susceptibles de vous affecter. En cas de manquement à cette obligation, sa responsabilité peut être engagée devant la commission de conciliation et d'indemnisation (CCI) ou devant les tribunaux.","[""Accidents et erreurs médicales""]","[""Obligation d'information""]",1,2025-02-08T22:23:08Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"d6ec2cf6-c531-4202-842e-a0a0d4c0a1b3",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Comment contester une preuve ADN en Cour d’assises ?","Contester une preuve ADN en cour dʼassises repose sur trois axes principaux : la régularité de la collecte, la chaîne de conservation des scellés et la fiabilité des méthodes dʼanalyse. Une irrégularité sur lʼun de ces points peut conduire à lʼexclusion de la preuve ou à sa dévaluation devant les jurés.

La première voie est la demande de contre-expertise, possible à tout moment de lʼinstruction ou pendant les débats (article 156 du Code de procédure pénale). Elle permet de soumettre le profil génétique à un laboratoire indépendant.

La deuxième voie consiste à interroger les conditions de prélèvement : scellés mal cotés, rupture de la chaîne de froid, absence de procès-verbal de saisie conforme fragilisent la valeur probante de lʼanalyse.

La troisième voie porte sur les risques de contamination : un prélèvement réalisé sans protocole adapté (absence de combinaison, matériel non stérile) peut introduire un doute sérieux sur lʼorigine de lʼADN identifié.

Un avocat pénaliste peut soulever ces moyens dès lʼinstruction pour préparer la contestation devant la cour.","[""Procès criminel""]","[""Preuves""]",1,2025-01-28T14:36:34Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"d7cbf5cd-14d1-40b0-852d-c24c6e1d9de6",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Que faire si je suis visé par un mandat d’arrêt européen ?","Si vous êtes visé par un mandat d'arrêt européen (MAE), vous disposez du droit de vous opposer à votre remise à l'État requérant devant la chambre de l'instruction. La procédure est encadrée par les articles 695-11 et suivants du Code de procédure pénale, qui prévoient des motifs stricts de refus d'exécution.

Plusieurs moyens permettent de contester un MAE : vice de forme dans le mandat, non-respect du principe de double incrimination, risque d'atteinte aux droits fondamentaux dans l'État d'émission, ou disproportion manifeste de la mesure au regard des faits reprochés.

Les délais sont très courts : la chambre de l'instruction statue en principe dans les 40 jours suivant l'arrestation. Une assistance juridique immédiate est indispensable pour préparer une défense efficace dès la première comparution.","[""Procès criminel"",""Droit Pénal""]","[""Mandats d’arrêt""]",1,2025-01-28T14:33:18Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"d8b9a889-dd32-4b13-bc66-ad7dbb5242d8",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Faut-il un avocat, un notaire ou les deux pour divorcer ?","L'avocat est obligatoire dans tous les divorces. Le notaire intervient selon les circonstances : pour un divorce par consentement mutuel, chaque époux doit avoir son propre avocat, et un notaire est requis pour déposer la convention et lui donner force exécutoire. Pour un divorce contentieux, seul l'avocat est obligatoire ; le notaire n'intervient que s'il existe des biens immobiliers à partager dans le cadre de la liquidation du régime matrimonial.

En pratique, les rôles sont distincts : l'avocat défend vos intérêts, rédige ou négocie la convention, et vous représente devant le juge aux affaires familiales. Le notaire liquide le patrimoine et authentifie les actes de partage immobilier.

Si vous êtes locataires et divorçez à l'amiable, deux avocats et un notaire suffisent. Si vous êtes propriétaires en contentieux, comptez un avocat et un notaire pour le partage.","[""Droit de la famille""]","[""Divorce et séparation""]",1,2025-02-18T15:16:04Z,2025-09-22T12:43:39Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"dbd37afb-0a6a-4183-89d1-adb815dfabff",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Comment éviter un redressement pénal après un contrôle URSSAF ?","Pour éviter un redressement pénal après un contrôle URSSAF, il faut agir dès la réception de l'avis de contrôle : vérifier la régularité des déclarations sociales, coopérer avec les inspecteurs et exploiter pleinement la phase contradictoire pour contester les redressements ou soulever des vices de procédure.

Une régularisation spontanée avant la lettre d'observations peut limiter les sanctions et constitue un signal de bonne foi. En cas de suspicion de travail dissimulé (article L. 8221-1 du Code du travail), le risque de poursuites pénales devient réel : les peines encourues atteignent 3 ans d'emprisonnement et 45 000 € d'amende pour une personne physique.

Les axes de défense incluent l'absence d'intention frauduleuse, la délégation de pouvoirs ou l'absence de lien entre le dirigeant et l'infraction. Un avocat pénaliste intervenant tôt peut orienter la stratégie avant que le dossier ne soit transmis au procureur.","[""Droit pénal des affaires""]","[""URSSAF""]",1,2025-06-25T12:18:36Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"dc77a600-09f1-4456-9058-e60c6988e41e",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Quel est le rôle de l'avocat dans la procédure d'indemnisation ?","Dans une procédure d'indemnisation après un accident de la route, l'avocat joue un rôle clé à chaque étape : il constitue le dossier, analyse les offres des assureurs et négocie pour obtenir une indemnisation juste. Si l'offre est insuffisante, il peut saisir le tribunal.

Concrètement, l'avocat veille à ce qu'aucun poste de préjudice ne soit oublié : pertes de revenus, préjudice fonctionnel permanent (AIPP), souffrances endurées, préjudice esthétique, frais futurs. Les assureurs disposent de 8 mois à compter de l'accident pour formuler une offre provisionnelle, et de 5 mois après consolidation pour formuler une offre définitive (loi Badinter du 5 juillet 1985, art. 12).

Faire appel à un avocat spécialisé réduit le risque d'accepter une offre sous-évaluée, situation difficile à corriger une fois l'indemnisation acceptée.","[""Accidents de la route""]","[""Procédure d'indemnisation""]",1,2025-01-16T13:41:05Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"dcef9506-1e5a-4e94-9a77-33f219df76ac",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Quels sont mes droits en garde à vue si je suis mineur ?","Un mineur en garde à vue bénéficie de protections renforcées par rapport à un adulte, modulées selon son âge : moins de 13 ans, entre 13 et 16 ans, ou entre 16 et 18 ans.

Dans tous les cas, la présence de lʼavocat est obligatoire dès le début de la garde à vue — elle ne peut pas être différée. Les interrogatoires font lʼobjet dʼun enregistrement audiovisuel systématique, et un examen médical est imposé dès le placement.

Les parents ou le représentant légal doivent être informés immédiatement. Pour les moins de 16 ans, leur présence lors des auditions peut être exigée. La durée maximale de garde à vue est également réduite pour les mineurs de moins de 13 ans, qui ne peuvent en principe être retenus que dans un cadre de retenue spéciale.

Si votre enfant est placé en garde à vue, contactez un avocat pénaliste sans attendre.","[""Procès criminel"",""Droit Pénal""]","[""Garde à vue""]",1,2025-01-28T14:33:14Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"dda7c5d4-7464-49fd-ad70-74c9a6ea5d46",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Comment se déroule la représentation par un avocat devant les tribunaux en cas de litige lié à un contrat d'assurance ?","En cas de litige avec votre assureur, l'avocat analyse d'abord le contrat d'assurance — clauses d'exclusion, de déchéance ou de nullité — pour identifier les failles et les leviers d'action. Cette phase est déterminante avant toute procédure.

Si le dossier le permet, l'avocat engage une négociation amiable avec la compagnie pour obtenir une indemnisation sans passer par le tribunal.

Faute d'accord, plusieurs procédures sont envisageables : une assignation en référé pour obtenir des mesures conservatoires en urgence, une action au fond devant le tribunal judiciaire ou de commerce selon la nature du contrat, ou une action en responsabilité contractuelle pour réclamer des dommages-intérêts en cas de manquement de l'assureur (article L. 113-1 du Code des assurances).

Tout au long de la procédure, l'avocat définit la stratégie, constitue le dossier de preuves et plaide vos intérêts à l'audience.","[""Droit des assurances particuliers et professionnels""]","[""Contentieux et litiges""]",1,2025-02-10T14:54:27Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"de09b567-68a5-4acb-949c-7b5e1d7ad41c",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Quelles sont les conditions pour que la préméditation soit retenue ?
","La préméditation repose sur deux conditions cumulatives : un élément moral renforcé et une antériorité de l'intention. Elle ne peut être retenue que pour les infractions intentionnelles expressément visées par les textes, et suppose une résolution criminelle formée avant le passage à l'acte.

L'élément moral va au-delà de la simple intention : il exige une préparation en amont, un dessein réfléchi et persistant. La jurisprudence y voit un état de calme et de sang-froid incompatible avec toute impulsion soudaine. C'est pourquoi la préméditation est exclue lorsque l'acte résulte d'une réaction émotionnelle immédiate.

L'antériorité de l'intention impose qu'un intervalle de temps — dont la loi ne fixe pas la durée minimale — se soit écoulé entre la résolution et l'exécution. En matière d'assassinat (article 221-3 du Code pénal), la préméditation se définit classiquement comme le dessein mûrement réfléchi d'attenter à la vie d'autrui, formé avant la commission des faits.","[""Droit Pénal""]","[""Préméditation""]",1,2025-02-10T15:40:47Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"de1bb42a-df52-4189-b626-5e902a5eb141",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Comment engager une procédure en cas de surendettement ou de recouvrement abusif ?","Surendettement et recouvrement abusif sont deux situations distinctes qui appellent des démarches différentes.

En cas de surendettement, déposez gratuitement un dossier auprès de la Banque de France (en ligne, par courrier ou en guichet) avec relevés de dettes et justificatifs de revenus. Si la commission juge le dossier recevable, les saisies et expulsions sont suspendues jusqu'à un an. Selon votre situation, elle peut décider d'un plan de remboursement, d'un effacement partiel ou total des dettes (rétablissement personnel). Un recours devant le juge est possible dans les 15 jours. Comptez 4 à 6 mois de traitement.

En cas de recouvrement abusif (appels répétés, intimidation, communications non conformes), adressez un courrier recommandé au créancier. Sans réponse sous deux mois, saisissez le médiateur de la consommation. Vous pouvez parallèlement signaler les pratiques à la DGCCRF ou à la DDPP. Une plainte au procureur ou une action devant le tribunal judiciaire reste possible.

Conservez la trace écrite de toutes vos démarches : ces preuves sont déterminantes.","[""Droit du consommateur""]","[""Crédits & finances""]",1,2025-02-12T15:57:37Z,2026-04-28T14:20:56Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"e1204785-206d-4620-aadc-8ea4233d772f",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Quelles sont les conséquences de l’abandon de poste pour le salarié ?","Un salarié qui abandonne son poste voit sa rémunération suspendue immédiatement. Si l'employeur engage une procédure disciplinaire, il peut être licencié pour faute grave : le salarié perd alors ses indemnités de licenciement (art. L. 1234-9 du Code du travail) et son indemnité de préavis (art. L. 1234-5), mais conserve ses indemnités de congés payés.

Depuis la loi du 21 décembre 2022, l'abandon de poste peut également être présumé constituer une démission si l'employeur met le salarié en demeure de reprendre son travail et que celui-ci ne répond pas dans le délai fixé (art. L. 1237-19-1 du Code du travail). Dans ce cas, le salarié perd le bénéfice de l'allocation chômage.

En cas de licenciement pour faute grave, le salarié peut s'inscrire à France Travail et contester la rupture devant le Conseil de prud'hommes s'il estime que la faute grave n'est pas caractérisée.","[""Droit et accidents du travail""]","[""Abandon de poste""]",1,2025-02-19T14:32:51Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"e1768928-3104-4bbd-8ed4-8ce2ba37564a",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Comment le DFP est-il déterminé ?","Le déficit fonctionnel permanent (DFP) est évalué par un médecin expert lors d'une expertise médicale contradictoire, à partir de la date de consolidation — moment où les séquelles se stabilisent et prennent un caractère définitif. L'expert se base sur des barèmes médicaux de référence (barème indicatif des déficits fonctionnels séquellaires en droit commun) pour chiffrer le taux de DFP en pourcentage.

Ce taux intègre les atteintes aux fonctions physiologiques, sensorielles ou cognitives, ainsi que leur retentissement sur les actes de la vie courante. Plus le taux est élevé, plus l'indemnisation est importante.

Faire appel à un médecin-conseil de recours aux côtés de la victime, avant ou pendant l'expertise, permet de contester un taux sous-évalué par l'expert mandaté par l'assureur.","[""Accidents et erreurs médicales""]","[""DFP""]",1,2025-02-08T22:16:12Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"e2875f28-e8b8-4ce1-a0ba-c6a2de46bcdb",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Qu'est-ce que l'abus de confiance ?","Lʼabus de confiance est un délit pénal défini par lʼarticle 314-1 du Code pénal : il consiste à détourner, au détriment dʼautrui, des fonds, biens ou valeurs qui ont été remis volontairement dans un cadre de confiance. La peine encourue est de 3 ans dʼemprisonnement et 375 000 € dʼamende.

À la différence du vol, la remise du bien est consentie : cʼest lʼusage qui en est fait qui est frauduleux. Le détournement peut porter sur de lʼargent, un véhicule, des titres ou tout autre bien ayant une valeur économique.

Lʼinfraction est aggravée lorsque la victime est en situation de vulnérabilité ou lorsque les faits sont commis par un professionnel dans lʼexercice de ses fonctions : la peine monte alors à 7 ans et 750 000 €.

La prescription de lʼaction publique est de 6 ans à compter du jour où lʼinfraction a pu être constatée. Une victime peut se constituer partie civile pour obtenir réparation du préjudice subi.","[""Droit Pénal""]","[""Abus de confiance""]",1,2025-01-21T11:34:15Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"e3504b87-b88a-46ff-972b-eee2b0a8bb04",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Mon assurance peut-elle refuser de mʼindemniser parce que jʼai payé mon véhicule en espèces ?","Non. Un assureur ne peut pas refuser dʼindemniser un sinistre au seul motif que le véhicule a été acheté en espèces. Ce qui compte, cʼest que vous puissiez prouver lʼachat effectif — peu importe le mode de règlement.

Lʼarticle L.112-6 du Code monétaire et financier plafonne certes les paiements en espèces entre particuliers et professionnels à 1 000 €, mais ce dépassement éventuel ne dispense pas lʼassureur de sa garantie. Si lʼassureur soupçonne un blanchiment de capitaux, il lui appartient dʼen aviser les autorités compétentes (Tracfin) — pas de refuser lʼindemnisation.

La jurisprudence admet une grande variété de preuves : facture mentionnant la part réglée en espèces, justificatifs de retraits bancaires successifs, reconnaissance de dette dʼun tiers ayant prêté les fonds. Lʼassureur peut contester ces éléments, mais ne peut pas opposer un refus de principe.","[""Droit des assurances particuliers et professionnels""]","[""Sinistre et indemnisation""]",1,2025-02-10T15:35:39Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"e364736b-fc78-4beb-a294-445400123008",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
